-75.369,-75.369,-75.027,-75.157,-75.304,-74.459,-72.994,-68.746,-57.464,-68.746,-72.994,-74.459,-75.304,-75.157,-75.027,-75.369,-75.369
-75.386,-75.386,-75.009,-75.152,-75.327,-74.421,-72.904,-68.734,-57.54,-68.734,-72.904,-74.421,-75.327,-75.152,-75.009,-75.386,-75.386
-75.402,-75.402,-74.994,-75.147,-75.347,-74.383,-72.818,-68.717,-57.601,-68.717,-72.818,-74.383,-75.347,-75.147,-74.994,-75.402,-75.402
-75.416,-75.416,-74.981,-75.143,-75.363,-74.348,-72.737,-68.694,-57.647,-68.694,-72.737,-74.348,-75.363,-75.143,-74.981,-75.416,-75.416
-75.429,-75.429,-74.97,-75.14,-75.376,-74.313,-72.66,-68.667,-57.68,-68.667,-72.66,-74.313,-75.376,-75.14,-74.97,-75.429,-75.429
-75.441,-75.441,-74.96,-75.137,-75.387,-74.28,-72.587,-68.634,-57.699,-68.634,-72.587,-74.28,-75.387,-75.137,-74.96,-75.441,-75.441
-75.451,-75.451,-74.953,-75.135,-75.394,-74.248,-72.518,-68.596,-57.706,-68.596,-72.518,-74.248,-75.394,-75.135,-74.953,-75.451,-75.451
-75.46,-75.46,-74.947,-75.133,-75.4,-74.217,-72.451,-68.553,-57.7,-68.553,-72.451,-74.217,-75.4,-75.133,-74.947,-75.46,-75.46
-75.467,-75.467,-74.942,-75.131,-75.403,-74.187,-72.388,-68.505,-57.683,-68.505,-72.388,-74.187,-75.403,-75.131,-74.942,-75.467,-75.467
-75.474,-75.474,-74.939,-75.129,-75.403,-74.158,-72.327,-68.453,-57.654,-68.453,-72.327,-74.158,-75.403,-75.129,-74.939,-75.474,-75.474
-75.48,-75.48,-74.937,-75.128,-75.402,-74.131,-72.269,-68.396,-57.615,-68.396,-72.269,-74.131,-75.402,-75.128,-74.937,-75.48,-75.48
-75.484,-75.484,-74.936,-75.127,-75.399,-74.104,-72.213,-68.335,-57.565,-68.335,-72.213,-74.104,-75.399,-75.127,-74.936,-75.484,-75.484
-75.488,-75.488,-74.937,-75.126,-75.394,-74.078,-72.16,-68.269,-57.506,-68.269,-72.16,-74.078,-75.394,-75.126,-74.937,-75.488,-75.488
-75.491,-75.491,-74.939,-75.125,-75.387,-74.053,-72.108,-68.199,-57.436,-68.199,-72.108,-74.053,-75.387,-75.125,-74.939,-75.491,-75.491
-75.493,-75.493,-74.941,-75.125,-75.379,-74.029,-72.057,-68.125,-57.357,-68.125,-72.057,-74.029,-75.379,-75.125,-74.941,-75.493,-75.493
-75.495,-75.495,-74.945,-75.124,-75.37,-74.005,-72.009,-68.046,-57.269,-68.046,-72.009,-74.005,-75.37,-75.124,-74.945,-75.495,-75.495
-75.495,-75.495,-74.949,-75.124,-75.359,-73.983,-71.961,-67.963,-57.172,-67.963,-71.961,-73.983,-75.359,-75.124,-74.949,-75.495,-75.495
-75.495,-75.495,-74.955,-75.124,-75.346,-73.961,-71.915,-67.875,-57.066,-67.875,-71.915,-73.961,-75.346,-75.124,-74.955,-75.495,-75.495
-75.495,-75.495,-74.961,-75.123,-75.333,-73.94,-71.871,-67.783,-56.951,-67.783,-71.871,-73.94,-75.333,-75.123,-74.961,-75.495,-75.495
-75.493,-75.493,-74.967,-75.123,-75.318,-73.919,-71.827,-67.687,-56.827,-67.687,-71.827,-73.919,-75.318,-75.123,-74.967,-75.493,-75.493
-75.491,-75.491,-74.975,-75.124,-75.302,-73.899,-71.784,-67.587,-56.695,-67.587,-71.784,-73.899,-75.302,-75.124,-74.975,-75.491,-75.491
-75.489,-75.489,-74.983,-75.124,-75.285,-73.88,-71.741,-67.482,-56.555,-67.482,-71.741,-73.88,-75.285,-75.124,-74.983,-75.489,-75.489
